,cultivar,Z1,Z2
2266,J064,-1.4985771,0.62565684
2267,J064,-0.85223293,-0.4589539
2268,J064,-1.7017758,-1.0542761
2269,J064,-1.1384802,2.1228788
2270,J064,-0.4304326,-0.74332774
2271,J064,-0.5274145,-1.103119
2272,J064,-0.45373487,1.6339794
2273,J064,-0.18370199,-0.48576546
2274,J064,-1.1535718,-0.2943151
2275,J064,-0.06232494,1.087763
2276,J064,-0.61190915,-0.14381649
2277,J064,-0.15695399,-0.38154358
2278,J064,-1.3862803,2.4655828
2279,J064,-0.50538003,0.44802365
2280,J064,-0.26484102,1.0180703
2281,J064,0.14610144,1.8333703
2282,J064,-0.40134668,0.3486213
2283,J064,-0.77780277,-0.029162802
2284,J064,-1.1386181,0.28181833
2285,J064,-0.8755071,-0.59709644
2286,J064,-1.1493952,-0.758207
2287,J064,0.3303065,1.74831
2288,J064,-1.160569,-0.7458419
2289,J064,-0.78707314,-0.5544946
2290,J064,-0.27386847,2.5642517
2291,J064,-0.5105206,1.9673722
2292,J064,-0.44319448,0.8218715
2293,J064,-0.4573712,1.9963214
2294,J064,-0.4560622,-0.27093765
2295,J064,-0.2291575,0.77467436
2296,J064,-0.92967224,-0.39592415
2297,J064,-1.1568103,2.484403
2298,J064,-0.59170187,1.1695995
2299,J064,-0.7710469,1.6800013
2300,J064,-0.7903414,0.75728947
2301,J064,-0.6890981,1.590695
2302,J064,-0.33599606,0.5415376
2303,J064,-0.9545126,2.3491554
2304,J064,-1.2467009,2.0099597
2305,J064,-1.5170488,-0.5687973
2306,J064,-0.35441026,1.1921088
2307,J064,-0.89489895,-0.6342138
2308,J064,-1.0309073,-0.5626183
2309,J064,-0.46027666,-0.04335685
2310,J064,-1.0790707,1.1697404
2311,J064,-0.5194458,1.4183385
2312,J064,-0.42351398,0.34144667
2313,J064,-0.4721139,-0.086628385
2314,J064,-0.76713485,-0.90438837
2315,J064,0.46238035,1.2740196
2316,J064,-0.46824035,2.2410607
2317,J064,-0.47017238,-0.2182495
2318,J064,-0.9276475,-0.04244432
2319,J064,-0.68232405,-0.5672919
2320,J064,-1.6703398,-0.4156162
2321,J064,-0.3878392,2.0458632
2322,J064,0.5591929,2.5729113
2323,J064,-0.278844,1.6102964
2324,J064,-0.31769714,2.328463
2325,J064,-0.53065896,1.8076055
2326,J064,-0.6875792,-0.75800693
2327,J064,-0.470368,0.2609887
2328,J064,-0.7156774,1.6601452
2329,J064,-0.38610518,0.5870298
2330,J064,-0.14636905,-0.6006176
2331,J064,0.5036328,1.8282483
2332,J064,-0.38677102,1.8440509
2333,J064,-1.4930873,-0.2858836
2334,J064,0.41248828,2.0487823
2335,J064,-0.805993,0.35803223
2336,J064,-0.97990936,0.24130963
2337,J064,-0.50687146,0.35558355
2338,J064,-1.1834989,-1.1213727
2339,J064,-2.4230661,1.1966883
2340,J064,-0.5484047,0.07636481
2341,J064,-1.6884606,0.35608906
2342,J064,0.0628287,1.5927418
2343,J064,0.27240673,-2.3531582
2344,J064,-0.14382605,0.6967274
2345,J064,-1.5750316,2.0179284
2346,J064,-0.4457404,1.4549503
2347,J064,-1.3659276,-1.068072
2348,J064,-1.1178961,-0.8828057
2349,J064,-1.5608532,2.8607647
2350,J064,-0.6013699,2.0199664
2351,J064,0.6991302,2.0451965
2352,J064,-0.24130185,0.040133256
2353,J064,-0.6499941,0.06117644
2354,J064,-1.3772173,-0.7002546
2355,J064,0.66443807,2.356564
2356,J064,-0.62038195,1.5867018
2357,J064,-0.018731523,0.5440811
2358,J064,-0.66913795,-0.24672362
2359,J064,-0.272695,1.4587789
2360,J064,0.9854418,1.4216812
2361,J064,-0.9330834,2.2331064
2362,J064,-1.2484093,-0.31244585
2363,J064,0.25398713,1.5760025
2364,J064,-0.14224088,1.4928348
2365,J064,-0.47250506,-0.53917384
2366,J064,-0.38826758,1.448196
2367,J064,-0.526381,-0.85516953
2368,J064,-0.36320612,0.71818644
2369,J064,-0.042084422,1.1019526
2370,J064,-0.5749556,0.3905987
2371,J064,-0.39988488,-0.11660533
2372,J064,-0.84220475,-0.8710704
2373,J064,-1.6995461,3.9624705
2374,J064,-0.29235643,-0.48339584
2375,J064,-0.59841746,1.9754871
2376,J064,-0.10629546,1.8432668
2377,J064,-0.4605286,-0.40430504
2378,J064,-0.4509189,1.5421999
2379,J064,-0.30948362,0.2972225
2380,J064,-0.9162531,-0.06709787
2381,J064,-0.34782022,1.2325832
2382,J064,-1.2664591,2.7290447
2383,J064,-0.2259218,1.6908032
2384,J064,-0.13497525,0.990565
2385,J064,-0.8300548,-0.78873837
2386,J064,-0.35517418,0.5320164
2387,J064,-0.6615382,-1.2003227
2388,J064,-0.14046855,1.4804003
2389,J064,-0.30563617,0.30782193
2390,J064,-0.41883108,-0.3671375
2391,J064,-0.4282009,0.044609655
2392,J064,-0.73955506,2.191258
2393,J064,0.231003,1.2467333
2394,J064,-0.82973635,2.174914
2395,J064,-2.2711887,2.1083138
2396,J064,-0.15445358,1.2241411
2397,J064,-0.46309143,0.79609305
2398,J064,-0.5326724,-0.45532095
2399,J064,-1.0618578,2.0748217
2400,J064,-0.99666506,2.5055196
2401,J064,-0.9226015,-0.716934
2402,J064,-1.1319364,-0.42141125
2403,J064,-0.6378434,0.9860355
2404,J064,-0.28415045,0.41903812
2405,J064,-0.32399452,1.2413758
2406,J064,-0.48111823,0.6148181
2407,J064,0.03902539,-0.27134335
2408,J064,-0.13698703,0.6530682
2409,J064,-0.18632115,-0.35831612
2410,J064,-0.62915945,-0.07065715
2411,J064,-1.354917,1.3795935
2412,J064,-0.61127263,0.15461168
2413,J064,-0.23256429,2.0944653
2414,J064,-0.5694735,2.092077
2415,J064,-0.12813029,-0.40420967
2416,J064,-1.7821488,2.0381708
2417,J064,-1.203594,-0.4706273
2418,J064,-1.63054,2.445356
2419,J064,-1.5034722,2.653869
2420,J064,-0.6283248,1.9603825
2421,J064,-1.7626674,1.362494
2422,J064,0.012534431,2.1999116
2423,J064,-0.93114984,1.9836804
2424,J064,0.58334154,1.8985777
2425,J064,-1.7486249,0.059700154
2426,J064,-1.0611072,2.448076
2427,J064,-0.5246117,1.6227727
2428,J064,-0.35227796,1.9617071
2429,J064,-0.89376974,1.4466872
2430,J064,-0.5200616,1.9358582
2431,J064,-1.064443,-0.66133314
2432,J064,-0.65439385,-0.28775167
2433,J064,-1.2597029,2.6281981
2434,J064,-0.7596151,2.0186892
2435,J064,-0.68853337,0.4415324
2436,J064,-0.8443089,0.3761459
2437,J064,-0.84420633,-0.8771316
2438,J064,-0.3076554,2.61646
2439,J064,-0.9826845,2.0335724
2440,J064,-0.7802567,0.9303659
2441,J064,-1.5840718,1.3864977
2442,J064,-0.3403693,1.0489045
2443,J064,-1.8695936,3.0865014
2444,J064,-1.816114,2.532789
2445,J064,0.58490455,2.361059
2446,J064,-0.34895545,2.1831138
2447,J064,-0.56665504,1.1989701
2448,J064,-0.45104077,0.999772
2449,J064,-0.2901331,0.091113545
2450,J064,-0.0859268,1.4913322
2451,J064,-0.29333404,2.4385803
2452,J064,-1.303876,2.8919556
2453,J064,-0.14559469,-0.6407698
2454,J064,-0.51532394,1.4965572
2455,J064,-0.016289853,2.4548035
2456,J064,-1.044212,1.727726
2457,J064,-0.29941702,0.94544953
2458,J064,0.23750049,-0.9110502
2459,J064,-1.4331884,-0.43484473
2460,J064,-1.613097,3.7874544
2461,J064,-1.0628744,-0.34359682
2462,J064,-1.0340128,-0.16481659
2463,J064,-0.9103901,1.9370362
2464,J064,-0.57648087,-0.13576093
2465,J064,-1.3118111,1.6855931
2466,J064,-0.63128227,-0.33797386
2467,J064,-0.2724386,0.9926588
2468,J064,-0.42210573,1.4974582
2469,J064,-0.18250772,1.7422508
2470,J064,-1.5837162,0.08950174
2471,J064,-0.63461363,1.4776212
2472,J064,-0.64676356,0.40208423
2473,J064,-2.1397867,2.7874572
2474,J064,-0.9215474,-0.7928547
2475,J064,-0.3198166,1.2837738
2476,J064,-0.53134644,1.8167429
2477,J064,-0.6987763,-0.24742332
2478,J064,-0.77178466,-0.16088517
2479,J064,-0.751028,2.0480778
2480,J064,-0.6859343,1.9668349
2481,J064,-0.8337566,-0.68334395
2482,J064,-2.4135568,3.258148
2483,J064,0.5797271,2.6076708
2484,J064,-0.77396613,-0.60056466
2485,J064,0.6146484,1.2698569
2486,J064,-0.45348835,1.1423165
2487,J064,-0.6807088,1.9105626
2488,J064,-0.531026,-0.48279524
2489,J064,-0.48156464,0.5059734
2490,J064,-0.54839313,0.8892368
2491,J064,-0.79667574,1.8267673
2492,J064,-1.2567711,2.4221356
2493,J064,-0.25939196,1.811611
2494,J064,-0.74257725,-0.34025908
2495,J064,-0.5067506,1.4191043
2496,J064,-0.023631621,0.26015654
2497,J064,-0.80060506,1.7201382
2498,J064,-0.07933482,1.1914867
2499,J064,-1.0386573,-0.4763031
2500,J064,-1.1298397,-0.20048492
2501,J064,-0.2895142,-0.0059095677
2502,J064,-0.46764627,0.5197236
2503,J064,-1.5664341,2.0315158
2504,J064,-0.4202786,0.87651384
2505,J064,-2.2083902,2.0770617
2506,J064,-0.95676666,-0.2878665
2507,J064,-0.055207767,2.396219
2508,J064,-0.40224445,2.177365
2509,J064,-0.18150565,0.36767894
2510,J064,-1.4806694,-1.0393506
2511,J064,-0.42337242,1.093983
2512,J064,-1.0790502,-0.65662247
2513,J064,-0.6032692,-0.33566958
2514,J064,-0.66817576,2.2136707
2515,J064,-0.57174385,1.6426631
2516,J064,-0.54635584,2.2184696
2517,J064,-0.33438036,1.2861009
2518,J064,-0.05845062,1.7623081
2519,J064,-0.36615446,2.2476816
2520,J064,2.0270388,1.1833323
2521,J064,0.005632242,1.277097
2522,J064,-0.5082951,0.0130651705
2523,J064,0.06263743,1.5992981
2524,J064,-1.8510861,1.929079
2525,J064,-1.5183637,-0.24400154
2526,J064,-0.6695809,0.11303185
2527,J064,-0.5017255,0.5251492
2528,J064,0.5067143,1.6394353
2529,J064,-0.8193828,0.54745847
2530,J064,-1.720718,0.4331181
2531,J064,-0.24273624,2.005246
2532,J064,-1.2488164,0.5425581
2533,J064,-1.6503022,2.8455513
2534,J064,0.29299828,1.7757307
2535,J064,-1.2873507,2.1355941
2536,J064,-0.20817046,0.5379448
2537,J064,-0.31197938,0.46591708
2538,J064,-0.63719267,1.579299
2539,J064,-0.59979755,0.21025012
2540,J064,-0.9448206,-0.45637918
2541,J064,-0.21557727,1.8601398
2542,J064,-0.96122515,2.5343874
2543,J064,-0.20044671,-0.29068226
2544,J064,-0.4222047,2.0274615
2545,J064,-0.7914543,-0.9094288
2546,J064,-1.3931907,-0.5925814
2547,J064,-1.6262125,2.2242107
2548,J064,-0.5954762,1.6814545
2549,J064,-1.2797786,0.8335655
2550,J064,-1.2913177,2.63542
2551,J064,0.05286981,1.3738333
2552,J064,-2.0976884,2.9641552
2553,J064,0.0031214617,0.41102532
2554,J064,-0.9665813,0.6452803
2555,J064,-0.5209386,1.8400137
2556,J064,-0.3324762,-0.4455668
2557,J064,-1.7323805,-1.2285318
2558,J064,-1.4617885,1.1929804
2559,J247,0.27065438,1.210586
2560,J247,1.6707575,0.59057647
2561,J247,-1.6599762,1.9227681
2562,J247,-1.082632,0.03734013
2563,J247,-0.71000373,0.8767899
2564,J247,-0.6907998,0.41680482
2565,J247,-0.31529462,0.91608745
2566,J247,-0.7319395,1.1237748
2567,J247,-1.9169519,1.6363477
2568,J247,-0.038724814,1.0154185
2569,J247,-0.395624,1.6601307
2570,J247,-0.4588701,1.1002734
2571,J247,0.023402669,1.5973746
2572,J247,0.22808789,1.1366551
2573,J247,0.25493392,1.0658188
2574,J247,-0.47806212,0.29423124
2575,J247,-0.831475,-0.010277431
2576,J247,-0.86021054,0.5217982
2577,J247,-0.8774588,0.9477454
2578,J247,-0.66281897,0.70732224
2579,J247,0.54676205,0.97694063
2580,J247,-1.3875314,1.5063847
2581,J247,-0.7164581,0.36497182
2582,J247,1.563399,1.3226683
2583,J247,-1.7477919,2.0624235
2584,J247,1.9644045,1.6987163
2585,J247,0.06731813,1.086728
2586,J247,0.31252348,1.1186051
2587,J247,1.3830725,0.89375925
2588,J247,-0.97623307,-0.17776935
2589,J247,-0.3838901,1.1928614
2590,J247,-0.30099052,0.9624223
2591,J247,-0.58556867,0.92353344
2592,J247,0.4601637,1.8145545
2593,J247,-0.82358557,1.1409894
2594,J247,-0.6331702,1.2808162
2595,J247,-0.30232123,1.0430098
2596,J247,-0.53326166,1.0949214
2597,J247,-0.7649181,0.5428843
2598,J247,-0.66297185,0.99090165
2599,J247,-1.3161681,1.3835279
2600,J247,-0.90073633,2.186772
2601,J247,0.04937944,1.5377612
2602,J247,0.6586622,0.96593475
2603,J247,0.6420505,1.5006732
2604,J247,-0.37404567,0.76959705
2605,J247,-0.3792205,0.9693729
2606,J247,-0.5647843,1.2595657
2607,J247,-0.4531175,1.5723054
2608,J247,-0.16011074,1.0107195
2609,J247,-0.8080273,0.83421564
2610,J247,-1.0472524,1.1062846
2611,J247,-0.22656879,1.0710697
2612,J247,-0.35086036,1.0753772
2613,J247,-0.36703214,1.0842988
2614,J247,0.9352958,0.9149763
2615,J247,0.07070348,0.92933625
2616,J247,-1.2266766,0.47482142
2617,J247,-0.8629718,0.70474756
2618,J247,-0.2914317,1.3791262
2619,J247,0.51176333,1.7412752
2620,J247,-1.0786091,1.3567351
2621,J247,-0.445644,1.2202373
2622,J247,0.30768615,1.7654097
2623,J247,-0.8850695,2.8665614
2624,J247,-0.6608851,1.0131185
2625,J247,0.765628,0.84901416
2626,J247,-1.0241026,1.1046481
2627,J247,-0.085811645,1.1279682
2628,J247,0.33271685,0.93993205
2629,J247,-0.6701891,1.4587322
2630,J247,-0.59830064,1.0424038
2631,J247,-0.84547657,0.7592753
2632,J247,-0.8991425,1.2030168
2633,J247,-0.40606797,0.7455013
2634,J247,-0.6134902,0.87728184
2635,J247,-0.36173332,0.7694018
2636,J247,-0.584161,1.0374904
2637,J247,-0.6297184,0.17802738
2638,J247,-0.8187747,2.4325783
2639,J247,0.64579993,1.6878074
2640,J247,-0.50947183,0.18318123
2641,J247,0.9640144,1.6920228
2642,J247,0.30507806,1.4728508
2643,J247,-1.1819232,1.8960727
2644,J247,-1.0017395,0.21986641
2645,J247,-0.8557157,1.1285961
2646,J247,-0.63539255,1.1658655
2647,J247,-0.013507966,1.9013807
2648,J247,-0.9090771,0.8889497
2649,J247,-0.2199058,1.028471
2650,J247,-0.14212029,1.414966
2651,J247,-0.5560371,1.0561137
2652,J247,-0.78963464,0.7263212
2653,J247,-0.179629,1.0027468
2654,J247,-0.8258398,0.637235
2655,J247,-0.9306285,0.14673537
2656,J247,-0.9146593,0.71219033
2657,J247,-0.430843,1.0121616
2658,J247,-0.24968106,1.3278644
2659,J247,-0.96335214,0.3540484
2660,J247,-0.939675,-0.024113461
2661,J247,-0.017420663,1.160585
2662,J247,-0.7009722,0.867271
2663,J247,0.44792044,1.3672433
2664,J247,0.45895016,1.65055
2665,J247,-0.882135,1.0569813
2666,J247,-0.15169226,1.0897589
2667,J247,-0.6509487,0.9964568
2668,J247,-1.3003443,0.51817393
2669,J247,-0.83328295,0.95173115
2670,J247,0.41271242,1.121582
2671,J247,-0.26550162,1.6679597
2672,J247,1.880095,1.3095688
2673,J247,-0.9151533,0.9239119
2674,J247,-0.6017657,1.0469569
2675,J247,-0.45514104,1.1636578
2676,J247,-0.52227944,0.77986217
2677,J247,-0.8830435,0.88144976
2678,J247,-1.128991,0.23388462
2679,J247,0.04381086,1.3162082
2680,J247,0.5042962,1.531306
2681,J247,-1.0116525,2.124412
2682,J247,-0.3821401,-0.70603347
2683,J247,0.69158494,1.3520858
2684,J247,-0.5748739,1.1844189
2685,J247,-0.1232672,1.0427233
2686,J247,-0.6225279,1.0202459
2687,J247,0.15953235,1.8754526
2688,J247,-0.838662,0.80812603
2689,J247,-0.42469385,1.1612521
2690,J247,-1.1373801,0.9747766
2691,J247,-0.6024086,0.21981408
2692,J247,-0.21238385,0.91367954
2693,J247,-1.0035152,0.8272072
2694,J247,-0.32306564,0.8908941
2695,J247,-0.49046165,1.8315238
2696,J247,-0.25398186,1.5804943
2697,J247,-0.030063957,1.3287278
2698,J247,-0.4536683,1.177813
2699,J247,0.021151189,1.2353164
2700,J247,-0.17527658,1.0707284
2701,J247,0.3002824,1.0273232
2702,J247,0.070900165,1.4728491
2703,J247,0.4227178,1.8324698
2704,J247,-0.0944695,1.4159368
2705,J247,-0.2583382,1.1246741
2706,J247,-0.13661024,1.2223732
2707,J247,0.947902,0.96955085
2708,J247,-0.90068585,0.36065447
2709,J247,-1.7048901,2.0978467
2710,J247,-0.9166463,-0.4910073
2711,J247,-0.50286406,1.0880944
2712,J247,-0.68076736,1.0346099
2713,J247,0.512086,1.4847373
2714,J247,-0.9515491,1.1155624
2715,J247,-0.7907376,1.012046
2716,J247,-0.8400798,0.86062163
2717,J247,-1.3539319,0.87456924
2718,J247,0.18644142,1.6111118
2719,J247,-1.0633763,0.98256046
2720,J247,-0.8401071,0.8977288
2721,J247,0.23723212,1.0106335
2722,J247,-0.48963895,0.62461585
2723,J247,-1.4063567,1.0036181
2724,J247,-0.7705571,1.5593944
2725,J247,-0.565338,1.0746182
2726,J247,-0.25101602,1.5460377
2727,J247,-1.6149771,1.7852008
2728,J247,-0.40478805,1.1587147
2729,J247,-1.1055583,1.0360267
2730,J247,0.024781657,1.2118317
2731,J247,-0.2860688,2.3549027
2732,J247,0.50316775,1.9001838
2733,J247,-1.6530044,1.5853622
2734,J247,0.3264783,1.5471691
2735,J247,0.22606292,1.853058
2736,J247,2.1096902,1.5020556
2737,J247,-0.88561225,0.22344214
2738,J247,-0.6890058,1.2859658
2739,J247,-0.13671792,1.3153534
2740,J247,-0.8119632,0.8308262
2741,J247,-0.8268699,0.97748977
2742,J247,-1.0855068,1.304066
2743,J247,-1.2248685,1.5364267
2744,J247,-1.2677279,1.855321
2745,J247,0.35105932,1.3315817
2746,J247,-0.77819085,0.77413535
2747,J247,-1.0132022,1.7820854
2748,J647,1.8759006,0.22205567
2749,J647,1.6670166,0.21675591
2750,J647,1.9540356,0.03821726
2751,J647,2.1705327,0.00045341626
2752,J647,2.5578167,-0.24702173
2753,J647,3.8484147,-0.46756858
2754,J647,1.9722823,0.07204182
2755,J647,3.919189,-1.9727521
2756,J647,3.2506335,-0.56470114
2757,J647,2.818439,-0.70717114
2758,J647,2.8591225,0.45597512
2759,J647,2.552314,0.19691029
2760,J647,2.1156633,0.20384164
2761,J647,3.101205,-0.31642818
2762,J647,2.926901,0.031462178
2763,J647,1.9894956,-0.6127126
2764,J647,2.5272565,0.24697159
2765,J647,1.8740063,-0.40727067
2766,J647,2.7879133,-0.34649563
2767,J647,2.671505,-0.7068335
2768,J647,2.8726075,-0.771449
2769,J647,2.3472729,-0.70590246
2770,J647,1.968191,-0.3449644
2771,J647,2.098907,-0.16411608
2772,J647,2.5189924,-0.1674582
2773,J647,2.8219373,-0.20515111
2774,J647,1.4476465,0.6961809
2775,J647,1.5062201,0.4227634
2776,J647,4.1543503,-1.5308702
2777,J647,2.2836616,0.4074419
2778,J647,3.4757538,-0.938508
2779,J647,3.8337262,-1.5095872
2780,J647,2.3140466,0.101960145
2781,J647,1.6702521,0.16673358
2782,J647,3.8807065,-1.269027
2783,J647,2.1610484,-0.21202068
2784,J647,1.491114,-0.25609505
2785,J647,1.5563565,-0.17472832
2786,J647,2.6214828,-0.8348059
2787,J647,2.4089842,-0.029748643
2788,J647,4.8750744,-2.262476
2789,J647,3.8379462,-1.8075213
2790,J647,1.7637086,-0.45338055
2791,J647,2.7732356,-0.6243995
2792,J647,2.2119524,-0.03302926
2793,J647,2.7446315,-0.55905294
2794,J647,2.032655,0.50539464
2795,J647,2.7565303,-1.16163
2796,J647,3.0329764,-0.4048688
2797,J647,2.0625703,-0.52605337
2798,J647,2.5266407,-0.21910591
2799,J647,3.0533798,0.17176086
2800,J647,2.289592,0.09081506
2801,J647,1.5675795,0.61773115
2802,J647,2.6273987,0.1026099
2803,J647,2.4232986,-0.10801542
2804,J647,2.039207,-0.47935578
2805,J647,2.3271136,-0.6081308
2806,J647,2.8087475,0.1798698
2807,J647,2.107991,-0.18845466
2808,J647,1.972178,0.08509399
2809,J647,3.3517423,-1.0320919
2810,J647,2.3553848,-0.3576494
2811,J647,2.5796254,-0.78532416
2812,J647,1.713186,-0.31442207
2813,J647,2.432887,-0.15538107
2814,J647,4.098691,-0.96729916
2815,J647,1.6042798,0.018384717
2816,J647,2.4185395,0.27641565
2817,J647,1.4583342,0.119674
2818,J647,1.7841545,-0.2696265
2819,J647,3.5572913,-0.81445515
2820,J647,3.3668861,0.087672345
2821,J647,3.1851754,-0.59137726
2822,J647,3.0722718,-1.132956
2823,J647,3.9484785,-1.5965248
2824,J647,3.2136538,-0.4751944
2825,J647,3.3966017,-1.1102741
2826,J647,1.477062,0.22325708
2827,J647,1.8042926,-0.014758214
2828,J647,1.4836191,0.34753227
2829,J647,2.2226639,-0.3275616
2830,J647,1.4162549,0.73616725
2831,J647,1.6106824,0.5542698
2832,J647,3.2395146,-0.7515209
2833,J647,2.1098635,-0.14795345
2834,J647,1.5125597,0.15131365
2835,J647,2.0267615,0.32811865
2836,J647,4.7548814,-2.096916
2837,J647,2.1256585,0.37156448
2838,J647,2.9655507,-0.50609356
2839,J647,2.607831,0.1846845
2840,J647,2.9516103,-0.34673595
2841,J647,1.4826753,-0.058246672
2842,J647,2.443021,0.0055644307
2843,J647,2.1291342,0.33270732
2844,J647,2.9229913,-0.58113176
2845,J647,2.212274,0.11536002
2846,J647,1.9838213,0.38854533
2847,J647,2.1908739,-0.07896118
2848,J647,2.5823786,-0.032682113
2849,J647,2.3908348,-0.031861786
2850,J647,1.679887,0.1460103
2851,J647,2.2489703,0.23984088
2852,J647,3.2267725,-1.0508299
2853,J647,2.4671319,0.13596298
2854,J647,2.7402449,-0.28599858
2855,J647,2.946469,-1.3605295
2856,J647,2.8967507,-0.67909247
2857,J647,2.4724898,-0.07680396
2858,J647,3.773315,-1.3028095
2859,J647,3.1537495,-0.34579232
2860,J647,2.2898166,0.51702404
2861,J647,1.3491985,0.3070953
2862,J647,1.4527128,0.2118052
2863,J647,1.6762762,0.6625369
2864,J647,3.5119276,-0.88698447
2865,J647,1.4457157,0.018221766
2866,J647,2.3623302,-0.7239467
2867,J647,1.7991829,-0.29546702
2868,J647,2.7678235,-0.6673549
2869,J647,2.1621747,-0.068161294
2870,J647,1.7394402,0.0958662
2871,J647,1.4377544,0.25266296
2872,J647,2.333493,0.010462213
2873,J647,2.4961324,0.06295041
2874,J647,1.7672147,-0.2686518
2875,J647,4.383522,-1.5141416
2876,J647,2.2497036,0.56003845
2877,J647,2.0948844,0.0967003
2878,J647,3.7728963,-1.1186671
2879,J647,3.789529,-1.1925609
2880,J647,2.1902485,0.37983704
2881,J647,1.9452478,-0.14502107
2882,J647,1.768621,0.45910633
2883,J647,2.9777787,-1.1828717
2884,J647,2.6560152,-0.2820562
2885,J647,1.7631524,-0.12827569
2886,J647,3.5005224,-0.5255459
2887,J647,3.6946967,-1.4424466
2888,J647,2.5968328,-0.5650597
2889,J647,3.3983688,0.16296509
2890,J647,3.2051783,-0.9223367
2891,J647,1.9700087,0.11365532
2892,J647,1.4054117,-0.26729608
2893,J647,2.8315675,-0.041072
2894,J647,2.8004625,0.5153714
2895,J647,2.8837903,-0.56696755
2896,J647,2.7241273,-1.0252141
2897,J647,3.2007592,-0.40112245
2898,J647,1.2472786,0.7316054
2899,J647,3.5759642,-0.3617959
2900,J647,3.031005,-1.0869788
2901,J647,2.2526667,-0.6883764
2902,J647,2.1149652,-0.12660925
2903,J647,2.389483,-0.40726054
2904,J647,2.810538,-0.11639723
2905,J647,2.5807846,-0.5509129
2906,J647,2.6012068,0.058916602
2907,J647,2.0446296,-0.72961104
2908,J647,2.3625998,-0.5487904
2909,J647,2.7127001,0.43961114
2910,J647,4.1254616,-1.6571627
2911,J647,4.0619287,-0.76097256
2912,J647,4.094438,-1.3768752
2913,J647,1.2234843,0.5700047
2914,J647,1.5296445,0.46857196
2915,J647,4.323995,-2.0831916
2916,J647,1.8436582,-0.29445276
2917,J647,3.2283304,-0.7919601
2918,J647,3.8836741,-1.840598
2919,J647,2.2927928,-0.25067997
2920,J647,3.606277,-0.25736317
2921,J647,2.914704,-0.22210166
2922,J647,1.5481997,0.66428983
2923,J647,3.0191998,-0.40010872
2924,J647,2.1076813,0.15319377
2925,J647,2.585959,-0.7245023
2926,J647,2.9997804,0.04599092
2927,J647,2.5821588,0.20312546
2928,J647,2.636272,0.029373113
2929,J647,2.9987426,0.012977101
2930,J647,1.635981,0.23129383
2931,J647,2.0911002,0.26795068
2932,J647,2.0741332,0.284757
2933,J647,1.522349,0.46815902
2934,J647,2.8061795,-0.8129164
2935,J647,2.789495,-0.9705699
2936,J647,2.9169369,-0.41734067
2937,J647,1.5350821,0.19762208
2938,J647,2.4918332,-0.31895682
2939,J647,2.80487,0.36340386
2940,J647,1.6412206,0.17853695
2941,J647,3.0286384,-0.5857047
2942,J647,3.7987883,-1.5986693
2943,J647,2.4649801,-0.87138784
2944,J647,3.1516001,-0.27269125
2945,J647,3.153027,-0.39198565
2946,J647,2.9152334,-0.4907424
2947,J647,2.90862,0.11336436
2948,J647,1.8562739,0.44865575
2949,J647,1.5139884,-0.20723721
2950,J647,2.141059,-0.30680162
2951,J647,2.982703,-0.4847836
2952,J647,1.5073936,0.11630829
2953,J647,2.6300852,-1.4936289
2954,J647,3.2524798,-1.16609
2955,J647,3.398681,-0.79371125
2956,J647,1.7771086,0.5156838
2957,J647,2.1278389,-0.036576483
2958,J647,1.8945673,0.28489688
2959,J647,1.2746131,0.6194741
2960,J647,1.9434223,-0.3794608
2961,J647,1.6612549,0.45302257
2962,J647,2.1799169,-0.45144102
2963,J647,3.1800823,0.022442441
2964,J647,3.0125434,-0.75244236
2965,J647,2.8243074,-0.4384996
2966,J647,3.055755,-0.6993686
2967,J647,3.0370982,0.1411424
2968,J647,3.1291695,-0.4036704
2969,J647,2.4725707,-0.32876223
2970,J647,3.5890603,-1.1103264
2971,J647,2.479006,0.6807976
2972,J647,2.5175662,-0.80548126
2973,J647,1.9341608,-0.42578
2974,J647,2.2039802,0.46851984
2975,J647,2.4834087,-0.28609028
2976,J647,2.6007707,-0.57010067
2977,J647,1.7167349,-0.01724127
2978,J647,2.7418652,-0.15160353
2979,J647,3.686409,-1.4132472
2980,J647,2.5428085,-0.018686537
2981,J647,2.3937395,-0.28229105
2982,J647,1.780103,-0.19580024
2983,J647,2.5943062,0.40953487
2984,J647,2.8451774,-0.61356443
2985,J647,2.358381,-0.35636628
2986,J647,3.6603432,-0.19226016
2987,J647,2.064639,-0.87565696
2988,J647,1.8845022,-0.052466393
2989,J647,2.129243,-0.6657223
2990,J647,2.765164,0.005416695
2991,J647,2.7161229,-0.24397574
2992,J647,2.5795033,-1.0896127
2993,J647,2.523063,-0.8049345
2994,J647,2.100405,-0.86760294
2995,J647,2.2728376,-0.27945176
2996,J647,4.115599,-2.0276527
2997,J647,3.2103965,-0.4708562
2998,J647,1.7658874,0.04958888
2999,J647,2.76878,0.22800495
3000,J647,2.4451237,-0.9387971
3001,J647,2.370117,-0.24648091
3002,J647,2.4162464,-0.011629965
3003,J647,3.5772455,-0.75761807
3004,J647,2.5477734,-0.18807285
3005,J647,2.6543427,0.18351269
3006,J647,2.4444354,-1.0560768
3007,J647,4.5686474,-2.704265
3008,J647,4.229062,-1.8321
3009,J647,1.7039733,0.64462715
3010,J647,1.6769816,0.38191885
3011,J647,1.699404,-0.0010664575
3012,J647,2.2274332,-0.3100123
3013,J647,2.118957,-0.11257084
